train_speed,speed_limit,distance,braking_distance,signal_status,direction,risk_score,risk_level
49,110,1118,715,GREEN,NORTH,0,SAFE
95,100,895,612,RED,WEST,30,MEDIUM
117,90,267,142,RED,WEST,60,MEDIUM
83,110,1362,679,YELLOW,WEST,10,SAFE
46,80,1651,611,YELLOW,NORTH,10,SAFE
41,90,450,636,RED,SOUTH,70,HIGH
55,120,262,745,GREEN,WEST,40,MEDIUM
78,80,509,414,YELLOW,EAST,10,SAFE
44,90,1180,770,GREEN,SOUTH,0,SAFE
77,110,1410,201,RED,WEST,30,MEDIUM
52,90,650,556,RED,SOUTH,30,MEDIUM
113,120,235,616,GREEN,NORTH,40,MEDIUM
119,90,1734,134,YELLOW,NORTH,40,MEDIUM
52,120,763,633,RED,WEST,30,MEDIUM
95,80,1160,656,GREEN,NORTH,30,MEDIUM
101,110,1024,182,YELLOW,SOUTH,10,SAFE
113,100,560,539,GREEN,WEST,30,MEDIUM
125,110,1724,787,YELLOW,SOUTH,40,MEDIUM
120,100,450,185,RED,NORTH,60,MEDIUM
80,110,1845,500,GREEN,SOUTH,0,SAFE
68,120,1289,522,YELLOW,NORTH,10,SAFE
115,100,1092,392,RED,SOUTH,60,MEDIUM
87,80,1988,709,YELLOW,EAST,40,MEDIUM
123,80,413,546,YELLOW,WEST,80,HIGH
57,110,997,357,RED,NORTH,30,MEDIUM
70,90,1037,596,YELLOW,SOUTH,10,SAFE
69,110,992,416,GREEN,SOUTH,0,SAFE
93,100,545,502,RED,NORTH,30,MEDIUM
74,80,1575,767,GREEN,WEST,0,SAFE
45,110,171,756,YELLOW,EAST,50,MEDIUM
118,80,878,523,GREEN,WEST,30,MEDIUM
129,100,567,768,RED,SOUTH,100,HIGH
54,100,515,710,RED,WEST,70,HIGH
109,80,940,141,RED,NORTH,60,MEDIUM
48,80,365,588,RED,SOUTH,70,HIGH
103,90,1874,255,YELLOW,SOUTH,40,MEDIUM
49,120,985,386,YELLOW,NORTH,10,SAFE
127,110,108,376,YELLOW,SOUTH,80,HIGH
90,80,1177,456,RED,SOUTH,60,MEDIUM
120,90,1123,196,GREEN,WEST,30,MEDIUM
121,80,1973,125,GREEN,WEST,30,MEDIUM
66,120,379,683,YELLOW,EAST,50,MEDIUM
49,120,1618,181,GREEN,SOUTH,0,SAFE
64,110,1683,682,RED,EAST,30,MEDIUM
43,110,439,343,GREEN,EAST,0,SAFE
119,100,1435,108,GREEN,SOUTH,30,MEDIUM
44,100,546,167,GREEN,SOUTH,0,SAFE
50,90,1769,631,GREEN,WEST,0,SAFE
97,80,1298,764,YELLOW,EAST,40,MEDIUM
49,120,1427,392,GREEN,SOUTH,0,SAFE
128,120,322,172,GREEN,SOUTH,30,MEDIUM
130,100,884,713,YELLOW,EAST,40,MEDIUM
45,110,1013,532,RED,NORTH,30,MEDIUM
96,110,916,727,GREEN,SOUTH,0,SAFE
58,110,1012,593,GREEN,SOUTH,0,SAFE
77,120,735,146,YELLOW,SOUTH,10,SAFE
129,80,205,154,YELLOW,SOUTH,40,MEDIUM
62,80,482,423,YELLOW,SOUTH,10,SAFE
102,80,953,636,RED,NORTH,60,MEDIUM
97,80,826,645,RED,SOUTH,60,MEDIUM
109,110,1551,777,RED,NORTH,30,MEDIUM
129,100,1169,390,YELLOW,NORTH,40,MEDIUM
124,120,917,416,RED,WEST,60,MEDIUM
117,100,1912,597,RED,SOUTH,60,MEDIUM
40,120,585,670,GREEN,SOUTH,40,MEDIUM
68,80,1953,753,RED,NORTH,30,MEDIUM
63,100,728,437,RED,SOUTH,30,MEDIUM
80,120,561,742,RED,EAST,70,HIGH
81,80,359,215,YELLOW,EAST,40,MEDIUM
101,90,1249,146,GREEN,SOUTH,30,MEDIUM
87,100,1540,733,GREEN,NORTH,0,SAFE
85,120,1881,178,GREEN,EAST,0,SAFE
59,100,163,627,GREEN,NORTH,40,MEDIUM
95,120,1326,739,GREEN,NORTH,0,SAFE
97,110,133,316,RED,NORTH,70,HIGH
130,80,1166,783,GREEN,WEST,30,MEDIUM
46,90,1591,738,GREEN,NORTH,0,SAFE
108,100,1589,720,RED,EAST,60,MEDIUM
40,110,491,218,RED,SOUTH,30,MEDIUM
87,80,892,421,GREEN,SOUTH,30,MEDIUM
92,110,501,193,RED,SOUTH,30,MEDIUM
112,80,1766,350,RED,SOUTH,60,MEDIUM
77,90,1562,570,YELLOW,EAST,10,SAFE
87,90,1771,768,RED,NORTH,30,MEDIUM
81,110,1260,688,GREEN,SOUTH,0,SAFE
115,90,1496,447,RED,NORTH,60,MEDIUM
68,100,999,735,RED,SOUTH,30,MEDIUM
76,110,453,224,GREEN,NORTH,0,SAFE
126,120,1250,618,GREEN,EAST,30,MEDIUM
97,100,1467,122,GREEN,SOUTH,0,SAFE
96,120,475,702,GREEN,EAST,40,MEDIUM
53,80,1722,374,GREEN,NORTH,0,SAFE
100,120,1573,119,YELLOW,NORTH,10,SAFE
86,90,1315,511,RED,SOUTH,30,MEDIUM
45,80,1338,604,RED,WEST,30,MEDIUM
64,110,1990,253,YELLOW,EAST,10,SAFE
56,110,376,575,GREEN,NORTH,40,MEDIUM
128,80,154,640,YELLOW,NORTH,80,HIGH
120,110,102,623,GREEN,SOUTH,70,HIGH
130,110,348,162,YELLOW,WEST,40,MEDIUM
101,80,1739,457,GREEN,EAST,30,MEDIUM
125,120,1967,530,YELLOW,NORTH,40,MEDIUM
124,110,1617,571,YELLOW,WEST,40,MEDIUM
126,80,1667,417,RED,WEST,60,MEDIUM
87,100,123,728,RED,SOUTH,70,HIGH
59,90,1713,198,YELLOW,EAST,10,SAFE
91,80,934,223,YELLOW,SOUTH,40,MEDIUM
126,80,1737,329,GREEN,EAST,30,MEDIUM
64,100,1632,200,YELLOW,SOUTH,10,SAFE
84,100,1065,498,GREEN,EAST,0,SAFE
49,80,1534,295,RED,WEST,30,MEDIUM
130,120,1620,207,RED,SOUTH,60,MEDIUM
128,100,593,265,RED,EAST,60,MEDIUM
114,80,1217,796,RED,WEST,60,MEDIUM
90,110,1215,130,GREEN,NORTH,0,SAFE
97,100,1209,757,RED,SOUTH,30,MEDIUM
66,100,114,165,RED,SOUTH,70,HIGH
90,100,1047,666,YELLOW,WEST,10,SAFE
72,100,1261,395,GREEN,EAST,0,SAFE
78,90,810,323,GREEN,NORTH,0,SAFE
42,120,167,641,RED,EAST,70,HIGH
119,100,1086,490,GREEN,NORTH,30,MEDIUM
62,90,1857,426,YELLOW,EAST,10,SAFE
83,90,1923,759,YELLOW,EAST,10,SAFE
104,100,1998,394,RED,EAST,60,MEDIUM
110,90,696,671,YELLOW,SOUTH,40,MEDIUM
114,110,856,458,GREEN,SOUTH,30,MEDIUM
77,100,1961,697,YELLOW,WEST,10,SAFE
95,100,334,127,YELLOW,NORTH,10,SAFE
100,80,503,252,GREEN,EAST,30,MEDIUM
66,100,720,668,YELLOW,NORTH,10,SAFE
88,120,1497,664,YELLOW,WEST,10,SAFE
111,120,293,300,GREEN,SOUTH,40,MEDIUM
56,80,427,327,YELLOW,NORTH,10,SAFE
118,80,1301,701,YELLOW,EAST,40,MEDIUM
51,90,1155,358,YELLOW,EAST,10,SAFE
52,100,911,250,GREEN,SOUTH,0,SAFE
88,80,1387,157,RED,SOUTH,60,MEDIUM
77,120,1393,534,YELLOW,EAST,10,SAFE
53,110,998,536,YELLOW,EAST,10,SAFE
51,100,1788,582,RED,SOUTH,30,MEDIUM
85,110,1155,711,GREEN,SOUTH,0,SAFE
64,90,895,148,GREEN,NORTH,0,SAFE
107,90,546,342,GREEN,SOUTH,30,MEDIUM
80,100,153,525,GREEN,SOUTH,40,MEDIUM
62,80,453,175,GREEN,NORTH,0,SAFE
56,120,1005,310,RED,NORTH,30,MEDIUM
117,120,1046,440,YELLOW,WEST,10,SAFE
42,110,1187,589,YELLOW,NORTH,10,SAFE
115,100,146,275,YELLOW,SOUTH,80,HIGH
59,80,145,636,RED,WEST,70,HIGH
79,110,1306,158,RED,NORTH,30,MEDIUM
43,90,467,393,RED,EAST,30,MEDIUM
62,110,983,506,YELLOW,EAST,10,SAFE
109,80,246,713,GREEN,NORTH,70,HIGH
96,100,1680,186,YELLOW,NORTH,10,SAFE
56,120,959,590,YELLOW,NORTH,10,SAFE
117,80,1848,493,RED,SOUTH,60,MEDIUM
129,80,495,260,YELLOW,EAST,40,MEDIUM
124,90,166,440,YELLOW,EAST,80,HIGH
104,90,1050,666,YELLOW,EAST,40,MEDIUM
67,110,589,103,RED,WEST,30,MEDIUM
127,80,204,465,YELLOW,WEST,80,HIGH
85,120,1408,742,RED,EAST,30,MEDIUM
90,100,259,197,RED,EAST,30,MEDIUM
45,120,522,245,GREEN,NORTH,0,SAFE
84,80,846,559,RED,NORTH,60,MEDIUM
97,110,1004,584,RED,NORTH,30,MEDIUM
104,80,1678,399,GREEN,NORTH,30,MEDIUM
48,90,1563,355,RED,WEST,30,MEDIUM
64,90,729,185,YELLOW,EAST,10,SAFE
107,80,1180,157,YELLOW,WEST,40,MEDIUM
110,80,175,373,GREEN,EAST,70,HIGH
53,80,1403,799,RED,NORTH,30,MEDIUM
66,90,610,399,GREEN,NORTH,0,SAFE
103,110,812,747,YELLOW,EAST,10,SAFE
109,110,1831,550,YELLOW,NORTH,10,SAFE
62,110,1513,596,RED,EAST,30,MEDIUM
129,100,1972,171,RED,NORTH,60,MEDIUM
77,80,1191,763,GREEN,SOUTH,0,SAFE
95,90,526,280,RED,SOUTH,60,MEDIUM
114,90,532,160,GREEN,NORTH,30,MEDIUM
97,90,1838,669,GREEN,WEST,30,MEDIUM
125,100,533,295,GREEN,EAST,30,MEDIUM
40,80,404,548,GREEN,EAST,40,MEDIUM
117,90,1171,312,YELLOW,EAST,40,MEDIUM
118,110,826,756,YELLOW,WEST,40,MEDIUM
58,110,1843,132,GREEN,SOUTH,0,SAFE
58,80,801,168,GREEN,WEST,0,SAFE
122,120,1242,639,GREEN,NORTH,30,MEDIUM
113,80,1482,664,RED,EAST,60,MEDIUM
62,80,1948,660,GREEN,SOUTH,0,SAFE
49,120,1081,558,RED,SOUTH,30,MEDIUM
108,100,1053,555,YELLOW,NORTH,40,MEDIUM
48,120,1004,796,GREEN,SOUTH,0,SAFE
100,100,909,577,GREEN,EAST,0,SAFE
107,100,781,451,RED,WEST,60,MEDIUM
99,110,544,554,GREEN,WEST,40,MEDIUM
45,100,1693,395,GREEN,WEST,0,SAFE
84,120,1509,561,RED,WEST,30,MEDIUM
92,80,1751,504,YELLOW,WEST,40,MEDIUM
97,110,1725,401,GREEN,EAST,0,SAFE
88,120,194,471,GREEN,NORTH,40,MEDIUM
99,80,1913,566,GREEN,SOUTH,30,MEDIUM
89,80,815,247,GREEN,NORTH,30,MEDIUM
41,100,152,115,GREEN,SOUTH,0,SAFE
65,90,559,304,YELLOW,SOUTH,10,SAFE
55,110,784,228,RED,EAST,30,MEDIUM
105,90,1053,302,RED,WEST,60,MEDIUM
72,90,351,161,RED,SOUTH,30,MEDIUM
42,120,100,351,YELLOW,WEST,50,MEDIUM
90,80,987,573,GREEN,EAST,30,MEDIUM
101,100,185,556,RED,EAST,100,HIGH
40,90,1132,194,GREEN,EAST,0,SAFE
101,90,581,791,YELLOW,WEST,80,HIGH
41,90,1273,337,RED,WEST,30,MEDIUM
62,120,1163,180,RED,EAST,30,MEDIUM
114,90,1119,539,YELLOW,SOUTH,40,MEDIUM
106,80,1350,285,RED,EAST,60,MEDIUM
81,110,1782,486,RED,EAST,30,MEDIUM
61,110,1474,105,YELLOW,WEST,10,SAFE
48,80,1799,776,GREEN,NORTH,0,SAFE
126,100,750,571,GREEN,EAST,30,MEDIUM
99,110,249,582,GREEN,WEST,40,MEDIUM
82,120,1877,773,RED,SOUTH,30,MEDIUM
76,80,1341,206,GREEN,WEST,0,SAFE
74,90,673,514,GREEN,SOUTH,0,SAFE
65,100,380,526,YELLOW,NORTH,50,MEDIUM
69,100,255,611,RED,SOUTH,70,HIGH
73,80,846,718,YELLOW,SOUTH,10,SAFE
102,120,260,199,GREEN,WEST,0,SAFE
94,100,339,245,GREEN,WEST,0,SAFE
121,120,1036,429,GREEN,EAST,30,MEDIUM
123,120,207,257,YELLOW,SOUTH,80,HIGH
83,90,1937,218,YELLOW,SOUTH,10,SAFE
66,110,518,224,GREEN,EAST,0,SAFE
63,80,1954,726,YELLOW,SOUTH,10,SAFE
50,80,1610,579,RED,EAST,30,MEDIUM
68,100,1832,532,RED,NORTH,30,MEDIUM
40,90,747,799,GREEN,SOUTH,40,MEDIUM
80,110,1964,372,YELLOW,SOUTH,10,SAFE
107,120,698,483,YELLOW,NORTH,10,SAFE
65,90,504,290,GREEN,WEST,0,SAFE
62,90,1958,686,GREEN,NORTH,0,SAFE
99,80,1998,104,GREEN,WEST,30,MEDIUM
84,110,260,208,YELLOW,SOUTH,10,SAFE
109,80,1767,192,GREEN,NORTH,30,MEDIUM
72,90,173,113,YELLOW,EAST,10,SAFE
87,120,860,376,GREEN,SOUTH,0,SAFE
61,110,1530,592,RED,SOUTH,30,MEDIUM
126,90,1873,657,RED,SOUTH,60,MEDIUM
83,80,402,622,YELLOW,WEST,80,HIGH
119,90,1452,392,RED,NORTH,60,MEDIUM
115,80,285,164,YELLOW,WEST,40,MEDIUM
107,100,703,664,GREEN,EAST,30,MEDIUM
82,120,827,221,GREEN,SOUTH,0,SAFE
52,80,721,439,GREEN,SOUTH,0,SAFE
89,90,1175,263,RED,EAST,30,MEDIUM
88,90,1971,652,YELLOW,EAST,10,SAFE
87,100,276,443,RED,WEST,70,HIGH
60,100,1896,202,RED,EAST,30,MEDIUM
98,120,265,446,GREEN,EAST,40,MEDIUM
87,100,126,183,RED,EAST,70,HIGH
105,80,146,442,YELLOW,NORTH,80,HIGH
70,110,487,360,RED,NORTH,30,MEDIUM
130,90,1838,554,YELLOW,EAST,40,MEDIUM
92,110,824,744,RED,WEST,30,MEDIUM
59,120,1357,118,RED,NORTH,30,MEDIUM
61,90,1474,251,YELLOW,SOUTH,10,SAFE
55,90,320,364,RED,NORTH,70,HIGH
66,110,571,198,YELLOW,SOUTH,10,SAFE
114,90,1947,217,GREEN,NORTH,30,MEDIUM
45,110,1825,446,GREEN,SOUTH,0,SAFE
126,80,1554,457,RED,WEST,60,MEDIUM
55,120,299,339,RED,WEST,70,HIGH
67,110,1607,401,YELLOW,NORTH,10,SAFE
51,110,1594,458,RED,WEST,30,MEDIUM
63,110,167,350,RED,SOUTH,70,HIGH
117,80,1221,530,GREEN,SOUTH,30,MEDIUM
106,110,492,360,YELLOW,NORTH,10,SAFE
77,80,1556,785,RED,SOUTH,30,MEDIUM
55,100,1858,440,RED,WEST,30,MEDIUM
84,90,1964,185,GREEN,EAST,0,SAFE
92,80,1438,210,GREEN,EAST,30,MEDIUM
73,90,1392,615,RED,NORTH,30,MEDIUM
62,120,425,672,GREEN,WEST,40,MEDIUM
80,110,1799,740,RED,EAST,30,MEDIUM
49,90,1329,382,GREEN,SOUTH,0,SAFE
75,120,973,464,GREEN,SOUTH,0,SAFE
54,100,1263,771,GREEN,WEST,0,SAFE
74,110,1087,498,YELLOW,NORTH,10,SAFE
42,90,1109,593,YELLOW,NORTH,10,SAFE
118,90,627,697,RED,NORTH,100,HIGH
61,100,404,530,GREEN,WEST,40,MEDIUM
110,100,442,461,RED,NORTH,100,HIGH
127,90,1022,609,RED,EAST,60,MEDIUM
63,90,688,548,GREEN,NORTH,0,SAFE
108,120,498,292,GREEN,EAST,0,SAFE
130,100,526,527,RED,NORTH,100,HIGH
80,100,1975,195,GREEN,SOUTH,0,SAFE
57,90,411,263,GREEN,SOUTH,0,SAFE
71,120,1545,694,GREEN,SOUTH,0,SAFE
77,120,1310,745,GREEN,WEST,0,SAFE
128,80,952,231,RED,NORTH,60,MEDIUM
95,100,1354,745,YELLOW,EAST,10,SAFE
41,80,976,155,YELLOW,SOUTH,10,SAFE
44,90,1519,249,YELLOW,EAST,10,SAFE
53,120,1807,312,RED,SOUTH,30,MEDIUM
40,100,569,118,RED,WEST,30,MEDIUM
86,110,259,595,GREEN,WEST,40,MEDIUM
54,120,108,330,GREEN,SOUTH,40,MEDIUM
76,120,283,152,YELLOW,NORTH,10,SAFE
90,100,290,262,YELLOW,WEST,10,SAFE
65,80,1512,657,YELLOW,WEST,10,SAFE
70,100,983,366,GREEN,EAST,0,SAFE
104,120,284,224,GREEN,WEST,0,SAFE
93,80,1299,786,GREEN,NORTH,30,MEDIUM
104,100,517,557,GREEN,EAST,70,HIGH
50,100,1839,581,YELLOW,EAST,10,SAFE
45,100,1588,271,YELLOW,EAST,10,SAFE
120,110,1604,762,YELLOW,SOUTH,40,MEDIUM
68,120,1702,139,YELLOW,SOUTH,10,SAFE
65,120,1470,360,GREEN,SOUTH,0,SAFE
76,110,1157,675,RED,SOUTH,30,MEDIUM
40,120,1440,387,YELLOW,SOUTH,10,SAFE
68,90,742,573,YELLOW,SOUTH,10,SAFE
108,90,577,166,GREEN,NORTH,30,MEDIUM
46,90,1986,654,GREEN,NORTH,0,SAFE
125,80,425,154,YELLOW,WEST,40,MEDIUM
50,80,1853,500,RED,EAST,30,MEDIUM
128,120,1327,242,GREEN,EAST,30,MEDIUM
96,90,926,505,GREEN,NORTH,30,MEDIUM
48,100,679,208,RED,SOUTH,30,MEDIUM
40,110,318,689,YELLOW,NORTH,50,MEDIUM
90,90,729,765,GREEN,WEST,40,MEDIUM
122,90,1414,358,YELLOW,WEST,40,MEDIUM
48,110,1944,501,GREEN,SOUTH,0,SAFE
123,120,842,526,RED,SOUTH,60,MEDIUM
104,90,588,395,RED,EAST,60,MEDIUM
79,120,1440,103,YELLOW,EAST,10,SAFE
121,80,1866,602,GREEN,WEST,30,MEDIUM
79,120,186,322,GREEN,NORTH,40,MEDIUM
111,120,1469,526,GREEN,EAST,0,SAFE
60,90,962,258,RED,SOUTH,30,MEDIUM
99,100,1709,440,YELLOW,WEST,10,SAFE
54,120,1966,637,RED,NORTH,30,MEDIUM
53,110,1813,433,GREEN,WEST,0,SAFE
93,80,562,733,YELLOW,SOUTH,80,HIGH
123,120,193,125,RED,SOUTH,60,MEDIUM
53,90,1965,365,YELLOW,NORTH,10,SAFE
58,80,171,789,GREEN,EAST,40,MEDIUM
86,100,294,112,GREEN,WEST,0,SAFE
104,90,557,490,RED,SOUTH,60,MEDIUM
94,120,422,550,RED,WEST,70,HIGH
56,110,237,368,GREEN,SOUTH,40,MEDIUM
116,100,1741,185,YELLOW,NORTH,40,MEDIUM
41,90,624,154,RED,WEST,30,MEDIUM
115,120,327,571,YELLOW,SOUTH,50,MEDIUM
90,100,1961,727,YELLOW,SOUTH,10,SAFE
58,110,509,528,GREEN,EAST,40,MEDIUM
108,80,1365,766,GREEN,SOUTH,30,MEDIUM
96,110,1680,641,YELLOW,SOUTH,10,SAFE
112,120,1145,347,RED,WEST,30,MEDIUM
57,100,514,205,YELLOW,EAST,10,SAFE
50,110,945,722,RED,WEST,30,MEDIUM
56,80,739,486,GREEN,SOUTH,0,SAFE
78,120,1443,551,YELLOW,WEST,10,SAFE
64,90,719,176,RED,WEST,30,MEDIUM
61,90,1373,477,GREEN,WEST,0,SAFE
114,110,828,100,GREEN,NORTH,30,MEDIUM
108,100,1806,675,YELLOW,WEST,40,MEDIUM
40,80,1858,674,YELLOW,WEST,10,SAFE
61,90,386,366,RED,SOUTH,30,MEDIUM
56,110,1632,495,YELLOW,WEST,10,SAFE
102,120,1527,465,YELLOW,NORTH,10,SAFE
113,100,899,471,YELLOW,WEST,40,MEDIUM
59,120,1944,346,YELLOW,SOUTH,10,SAFE
108,100,362,309,RED,WEST,60,MEDIUM
121,100,1898,730,RED,EAST,60,MEDIUM
117,100,994,627,GREEN,NORTH,30,MEDIUM
88,80,494,287,RED,WEST,60,MEDIUM
77,120,1002,722,RED,EAST,30,MEDIUM
107,80,1281,443,GREEN,NORTH,30,MEDIUM
61,110,516,354,RED,SOUTH,30,MEDIUM
52,90,1193,145,YELLOW,WEST,10,SAFE
109,90,1330,654,RED,WEST,60,MEDIUM
67,80,875,534,GREEN,EAST,0,SAFE
83,90,532,250,YELLOW,EAST,10,SAFE
41,110,869,159,RED,NORTH,30,MEDIUM
126,120,546,503,RED,SOUTH,60,MEDIUM
55,120,1133,103,YELLOW,EAST,10,SAFE
67,110,617,334,YELLOW,NORTH,10,SAFE
125,80,630,488,RED,WEST,60,MEDIUM
125,90,638,299,RED,SOUTH,60,MEDIUM
95,90,1951,308,YELLOW,WEST,40,MEDIUM
75,90,566,549,GREEN,EAST,0,SAFE
115,120,235,242,YELLOW,SOUTH,50,MEDIUM
109,120,1314,124,GREEN,SOUTH,0,SAFE
102,100,268,200,GREEN,NORTH,30,MEDIUM
128,80,1043,238,GREEN,SOUTH,30,MEDIUM
49,120,1352,678,GREEN,NORTH,0,SAFE
87,110,1224,154,GREEN,SOUTH,0,SAFE
82,100,1918,471,YELLOW,WEST,10,SAFE
59,80,253,151,GREEN,EAST,0,SAFE
61,90,298,160,YELLOW,EAST,10,SAFE
124,90,1011,547,YELLOW,EAST,40,MEDIUM
128,90,1518,349,GREEN,SOUTH,30,MEDIUM
106,110,1834,272,GREEN,SOUTH,0,SAFE
114,110,556,568,GREEN,WEST,70,HIGH
93,120,1992,378,GREEN,NORTH,0,SAFE
71,100,560,742,GREEN,NORTH,40,MEDIUM
119,100,298,476,RED,WEST,100,HIGH
44,80,1822,228,GREEN,NORTH,0,SAFE
43,100,1123,204,RED,WEST,30,MEDIUM
100,100,721,473,YELLOW,SOUTH,10,SAFE
61,80,295,584,YELLOW,NORTH,50,MEDIUM
130,90,1376,650,YELLOW,SOUTH,40,MEDIUM
114,90,936,198,RED,NORTH,60,MEDIUM
121,80,1598,225,RED,EAST,60,MEDIUM
47,110,1379,217,RED,EAST,30,MEDIUM
52,90,1613,736,GREEN,EAST,0,SAFE
105,100,477,518,YELLOW,WEST,80,HIGH
40,90,626,647,RED,NORTH,70,HIGH
44,90,1073,767,YELLOW,EAST,10,SAFE
127,120,1931,649,RED,WEST,60,MEDIUM
50,120,1707,752,GREEN,SOUTH,0,SAFE
48,120,1032,582,YELLOW,EAST,10,SAFE
110,100,1267,139,RED,NORTH,60,MEDIUM
116,110,599,478,GREEN,WEST,30,MEDIUM
62,90,653,737,RED,EAST,70,HIGH
66,120,781,199,YELLOW,NORTH,10,SAFE
68,120,1345,180,GREEN,SOUTH,0,SAFE
123,120,419,352,RED,EAST,60,MEDIUM
85,110,647,113,RED,SOUTH,30,MEDIUM
80,110,1703,787,GREEN,EAST,0,SAFE
117,100,1604,621,YELLOW,EAST,40,MEDIUM
41,80,1367,253,GREEN,EAST,0,SAFE
95,90,1703,788,GREEN,NORTH,30,MEDIUM
74,80,1403,124,GREEN,NORTH,0,SAFE
107,110,282,488,RED,SOUTH,70,HIGH
100,90,859,702,RED,WEST,60,MEDIUM
128,110,1202,418,YELLOW,WEST,40,MEDIUM
63,100,1485,725,RED,WEST,30,MEDIUM
113,90,312,583,GREEN,EAST,70,HIGH
53,80,265,702,RED,WEST,70,HIGH
119,90,427,627,GREEN,SOUTH,70,HIGH
75,90,607,682,RED,SOUTH,70,HIGH
130,90,1189,557,RED,SOUTH,60,MEDIUM
97,120,1376,643,RED,WEST,30,MEDIUM
117,100,208,171,GREEN,NORTH,30,MEDIUM
114,120,1751,236,YELLOW,NORTH,10,SAFE
53,120,1025,332,GREEN,SOUTH,0,SAFE
94,90,901,395,YELLOW,WEST,40,MEDIUM
118,110,383,687,YELLOW,EAST,80,HIGH
63,110,218,689,RED,SOUTH,70,HIGH
44,80,1343,136,YELLOW,WEST,10,SAFE
106,120,1663,240,RED,SOUTH,30,MEDIUM
77,100,1738,305,RED,NORTH,30,MEDIUM
127,100,722,782,GREEN,EAST,70,HIGH
83,110,1830,634,GREEN,NORTH,0,SAFE
76,110,592,341,YELLOW,EAST,10,SAFE
68,80,1647,628,YELLOW,WEST,10,SAFE
72,110,1722,757,YELLOW,SOUTH,10,SAFE
62,110,1112,454,GREEN,SOUTH,0,SAFE
57,90,1181,308,YELLOW,WEST,10,SAFE
41,110,631,658,YELLOW,SOUTH,50,MEDIUM
89,80,1319,262,GREEN,WEST,30,MEDIUM
59,120,687,468,RED,WEST,30,MEDIUM
123,100,711,681,GREEN,SOUTH,30,MEDIUM
92,80,1414,100,GREEN,NORTH,30,MEDIUM
118,90,1257,702,GREEN,WEST,30,MEDIUM
109,90,215,493,GREEN,WEST,70,HIGH
55,80,1369,553,RED,EAST,30,MEDIUM
67,80,1650,248,YELLOW,SOUTH,10,SAFE
75,120,1635,576,YELLOW,EAST,10,SAFE
117,90,1243,728,GREEN,WEST,30,MEDIUM
117,80,918,144,YELLOW,NORTH,40,MEDIUM
55,120,1910,552,YELLOW,WEST,10,SAFE
71,110,138,451,RED,WEST,70,HIGH
50,80,1953,644,YELLOW,EAST,10,SAFE
97,90,1506,138,RED,SOUTH,60,MEDIUM
91,80,1292,759,RED,EAST,60,MEDIUM
98,90,571,263,GREEN,EAST,30,MEDIUM
87,120,541,150,YELLOW,WEST,10,SAFE
60,110,877,705,GREEN,SOUTH,0,SAFE
44,110,914,712,RED,WEST,30,MEDIUM
56,110,1901,617,RED,SOUTH,30,MEDIUM
74,120,622,402,YELLOW,SOUTH,10,SAFE
124,80,1924,371,RED,EAST,60,MEDIUM
109,110,1029,682,RED,EAST,30,MEDIUM
107,100,830,170,YELLOW,EAST,40,MEDIUM
99,120,1012,295,GREEN,NORTH,0,SAFE
106,100,1714,144,GREEN,NORTH,30,MEDIUM
122,120,1127,626,GREEN,SOUTH,30,MEDIUM
75,120,1367,556,GREEN,WEST,0,SAFE
93,110,576,678,YELLOW,SOUTH,50,MEDIUM
99,100,1699,363,GREEN,EAST,0,SAFE
62,100,742,547,RED,NORTH,30,MEDIUM
78,90,1096,325,GREEN,WEST,0,SAFE
101,110,1675,668,GREEN,SOUTH,0,SAFE
66,120,1168,609,GREEN,NORTH,0,SAFE
63,120,1574,623,YELLOW,WEST,10,SAFE
130,100,1365,783,GREEN,EAST,30,MEDIUM
51,120,1041,424,YELLOW,NORTH,10,SAFE
128,80,1799,688,YELLOW,WEST,40,MEDIUM
107,120,1212,776,YELLOW,WEST,10,SAFE
47,120,925,541,RED,EAST,30,MEDIUM
86,110,1725,682,RED,NORTH,30,MEDIUM
41,120,586,613,YELLOW,WEST,50,MEDIUM
81,100,1584,396,GREEN,NORTH,0,SAFE
48,80,1826,133,GREEN,WEST,0,SAFE
113,90,1528,583,RED,SOUTH,60,MEDIUM
80,80,941,734,YELLOW,SOUTH,10,SAFE
76,90,111,550,YELLOW,WEST,50,MEDIUM
113,110,127,206,GREEN,EAST,70,HIGH
59,110,893,747,YELLOW,EAST,10,SAFE
94,120,1481,511,YELLOW,EAST,10,SAFE
94,80,1405,559,YELLOW,WEST,40,MEDIUM
126,100,1133,214,RED,EAST,60,MEDIUM
98,90,764,672,GREEN,SOUTH,30,MEDIUM
129,90,1627,542,RED,EAST,60,MEDIUM
123,80,1311,695,GREEN,WEST,30,MEDIUM
69,80,823,387,RED,EAST,30,MEDIUM
127,80,1784,535,RED,NORTH,60,MEDIUM
92,80,696,755,GREEN,WEST,70,HIGH
93,110,260,516,GREEN,NORTH,40,MEDIUM
61,100,1231,511,YELLOW,NORTH,10,SAFE
77,110,1042,107,RED,SOUTH,30,MEDIUM
70,110,759,607,YELLOW,SOUTH,10,SAFE
78,90,1088,338,GREEN,SOUTH,0,SAFE
130,90,512,353,RED,NORTH,60,MEDIUM
61,100,980,324,YELLOW,WEST,10,SAFE
108,120,1554,654,YELLOW,EAST,10,SAFE
122,120,673,411,GREEN,WEST,30,MEDIUM
130,100,1353,490,YELLOW,EAST,40,MEDIUM
